0.000000000,0
0.005804988,0
0.011609977,0
0.017414965,0
0.023219954,0
0.029024943,0
0.034829931,0
0.040634920,0
0.046439909,0
0.052244897,0
0.058049886,0
0.063854875,0
0.069659863,0
0.075464852,0
0.081269841,0
0.087074829,0
0.092879818,0
0.098684807,0
0.104489795,0
0.110294784,0
0.116099773,0
0.121904761,0
0.127709750,0
0.133514739,0
0.139319727,0
0.145124716,0
0.150929705,0
0.156734693,0
0.162539682,0
0.168344671,0
0.174149659,0
0.179954648,0
0.185759637,0
0.191564625,0
0.197369614,0
0.203174603,0
0.208979591,0
0.214784580,0
0.220589569,0
0.226394557,0
0.232199546,0
0.238004535,101.612
0.243809523,105.907
0.249614512,106.839
0.255419501,106.931
0.261224489,107.14
0.267029478,107.126
0.272834467,106.279
0.278639455,104.884
0.284444444,104.7
0.290249433,103.998
0.296054421,102.674
0.301859410,102.502
0.307664399,102.484
0.313469387,102.346
0.319274376,102.309
0.325079365,102.033
0.330884353,101.844
0.336689342,101.419
0.342494331,101.266
0.348299319,100.984
0.354104308,100.851
0.359909297,100.841
0.365714285,100.611
0.371519274,100.521
0.377324263,100.653
0.383129251,100.878
0.388934240,101.171
0.394739229,101.165
0.400544217,101.244
0.406349206,100.743
0.412154195,100.729
0.417959183,100.516
0.423764172,100.195
0.429569160,100.25
0.435374149,99.2853
0.441179138,99.1902
0.446984126,98.7296
0.452789115,98.7553
0.458594104,98.6688
0.464399092,98.6207
0.470204081,98.6849
0.476009070,98.4631
0.481814058,98.427
0.487619047,99.0254
0.493424036,99.7627
0.499229024,99.9338
0.505034013,99.7716
0.510839002,99.7592
0.516643990,99.1293
0.522448979,99.045
0.528253968,98.6604
0.534058956,98.7145
0.539863945,98.8006
0.545668934,99.0462
0.551473922,99.664
0.557278911,100.577
0.563083900,100.727
0.568888888,100.985
0.574693877,101.02
0.580498866,101.041
0.586303854,101.177
0.592108843,101.227
0.597913832,101.979
0.603718820,101.713
0.609523809,102.047
0.615328798,101.696
0.621133786,101.266
0.626938775,101.579
0.632743764,101.595
0.638548752,101.632
0.644353741,101.749
0.650158730,101.632
0.655963718,102.148
0.661768707,102.284
0.667573696,102.215
0.673378684,102.492
0.679183673,102.457
0.684988662,102.739
0.690793650,102.811
0.696598639,102.775
0.702403628,102.552
0.708208616,106.529
0.714013605,106.177
0.719818594,101.63
0.725623582,101.44
0.731428571,101.148
0.737233560,100.727
0.743038548,100.465
0.748843537,100.278
0.754648526,100.077
0.760453514,99.9825
0.766258503,99.7828
0.772063492,99.7355
0.777868480,99.7069
0.783673469,99.6174
0.789478458,99.632
0.795283446,99.3047
0.801088435,99.2851
0.806893424,99.2677
0.812698412,99.6596
0.818503401,100.202
0.824308390,100.077
0.830113378,99.9181
0.835918367,99.5652
0.841723356,99.4001
0.847528344,99.2021
0.853333333,99.4047
0.859138321,99.4556
0.864943310,99.937
0.870748299,99.8512
0.876553287,99.6634
0.882358276,99.7748
0.888163265,99.5864
0.893968253,100.322
0.899773242,100.663
0.905578231,101.38
0.911383219,101.468
0.917188208,101.68
0.922993197,101.78
0.928798185,101.694
0.934603174,101.601
0.940408163,101.474
0.946213151,101.011
0.952018140,100.918
0.957823129,100.464
0.963628117,100.502
0.969433106,100.525
0.975238095,100.005
0.981043083,99.9958
0.986848072,98.8232
0.992653061,98.2097
0.998458049,98.4356
1.004263038,97.2311
1.010068027,0
1.015873015,0
1.021678004,0
1.027482993,0
1.033287981,0
1.039092970,0
1.044897959,0
1.050702947,0
1.056507936,0
1.062312925,0
1.068117913,0
1.073922902,0
1.079727891,0
1.085532879,0
1.091337868,119.866
1.097142857,119.301
1.102947845,117.971
1.108752834,117.537
1.114557823,117.105
1.120362811,117.39
1.126167800,116.993
1.131972789,117.036
1.137777777,117.815
1.143582766,118.51
1.149387755,119.6
1.155192743,120.417
1.160997732,121.437
1.166802721,122.605
1.172607709,123.778
1.178412698,124.832
1.184217687,126.033
1.190022675,127.053
1.195827664,127.314
1.201632653,127.848
1.207437641,127.765
1.213242630,127.916
1.219047619,127.836
1.224852607,127.837
1.230657596,128.414
1.236462585,128.915
1.242267573,129.428
1.248072562,129.906
1.253877551,130.53
1.259682539,130.527
1.265487528,130.984
1.271292517,131.433
1.277097505,131.54
1.282902494,132.405
1.288707482,133.023
1.294512471,135.53
1.300317460,136.825
1.306122448,137.057
1.311927437,137.363
1.317732426,138.129
1.323537414,139.45
1.329342403,139.547
1.335147392,139.659
1.340952380,139.976
1.346757369,139.118
1.352562358,139.214
1.358367346,138.955
1.364172335,138.732
